"decimalLatitude","decimalLongitude","value"
51.17255,6.02023,1
52.12414,4.31834,1
52.14157,6.12251,1
52.1928,6.20289,1
50.99613,3.50718,1
50.77182,3.56801,1
51.04891,5.37441,1
51.30853,5.85427,1
51.80845,3.91126,1
52.92579,5.87835,1
51.93084,6.36605,1
52.12541,4.31797,1
52.31549,6.14915,1
51.31079,5.89253,1
52.02774,6.08803,1
51.90411,6.73209,1
52.27995,5.93708,1
51.288,5.88097,1
51.30724,5.89497,1
51.90736,6.20456,1
51.30703,5.85349,1
51.69094,3.6932,1
52.31928,6.12443,1
53.14039,6.76948,1
51.30115,5.91835,1
53.14024,4.85073,1
51.17255,6.02023,1
51.93363,6.62311,1
50.85389,6.05796,1
51.16458,5.5056,1
51.13331,3.93325,1
51.03745,5.63082,1
51.03929,5.44549,1
52.29653,5.9474,1
51.30792,5.85383,1
51.288,5.88097,1
51.69094,3.6932,1
52.41342,6.25457,1
51.17947,5.98474,1
52.15712,4.36959,1
52.12791,4.38423,1
50.93226,5.75685,1
51.93599,5.69666,1
52.23688,6.1352,1
52.14157,6.12251,1
52.10462,6.09972,1
51.31079,5.89253,1
51.96631,5.70565,1
52.09153,6.29173,1
52.43846,6.08419,1
52.09338,6.30339,1
53.38176,6.21305,1
50.89168,5.79,1
50.89168,5.79,1
51.16758,5.13392,1
51.57286,3.52904,1
51.30724,5.89497,1
51.28337,6.04504,1
50.89162,5.77803,1
52.36538,4.61859,1
51.90902,6.16053,1
51.30308,5.90493,1
51.76091,5.95655,1
52.05238,6.27355,1
51.96067,5.01608,1
52.14144,6.1214,1
51.87144,6.23789,1
51.14914,3.53293,1
50.76554,4.34772,1
50.95865,5.41516,1
51.25854,4.07439,1
52.14864,6.08121,1
51.98966,4.75553,1
53.14039,6.76948,1
51.81248,4.80185,1
52.94418,7.1411,1
52.31146,5.94481,1
52.33041,6.84696,1
50.93383,5.75349,1
51.87919,6.1965,1
51.93634,6.33857,1
51.93126,6.35801,1
51.95152,6.10495,1
51.89522,6.25534,1
51.30921,5.85677,1
52.27995,5.93708,1
52.21808,6.15173,1
51.22094,3.51732,1
50.72655,5.21169,1
50.93611,4.60372,1
51.14828,3.41861,1
51.01498,3.63509,1
51.30724,5.89497,1
51.92552,5.7143,1
51.78454,4.02726,1
51.93249,6.33557,1
51.95161,6.10369,1
51.99067,6.62398,1
50.90175,5.73921,1
51.91116,6.17965,1
51.31079,5.89253,1
51.80462,3.91167,1
52.29653,5.9474,1
52.29653,5.9474,1
52.12791,4.38423,1
51.03929,5.44549,1
50.94497,4.66068,1
51.071,4.57587,1
52.14785,-8.02264,1
50.85849,5.8538,1
52.15496,4.82542,1
51.93117,6.35802,1
52.31913,6.1236,1
51.90741,6.15254,1
51.57143,3.51617,1
51.92566,5.24132,1
51.93477,6.34011,1
52.08662,6.32299,1
52.4381,7.00267,1
51.30825,5.85612,1
52.94418,7.1411,1
52.15273,4.42853,1
51.80861,3.91138,1
51.29107,5.87445,1
51.12292,3.64767,1
51.22134,3.57457,1
51.16566,3.34677,1
50.73789,3.96524,1
51.55917,4.80966,1
53.39956,6.22467,1
51.89746,6.21819,1
52.14958,4.42685,1
52.30519,4.5736,1
51.2959,5.86697,1
51.92566,5.24132,1
51.93263,6.35339,1
51.31398,5.8702,1
52.08056,6.32604,1
51.05659,5.51722,1
51.1161,4.29045,1
51.1556,5.50538,1
51.17668,3.61824,1
52.05238,6.27355,1
51.29318,5.87497,1
51.93325,5.69858,1
52.14769,6.2273,1
52.08562,6.3399,1
50.91425,5.74488,1
51.38236,6.09077,1
51.57286,3.52904,1
52.09319,6.30223,1
50.73858,4.34773,1
50.97795,3.47904,1
52.2099,7.95675,1
52.8136,5.93896,1
51.91006,6.17142,1
51.91607,4.08346,1
53.12536,6.79485,1
51.86917,6.46001,1
48.29389,10.09306,1
51.98485,5.83252,1
53.38176,6.21305,1
51.95161,6.10369,1
51.78466,4.02754,1
51.95372,6.10045,1
51.8885,6.25187,1
51.16804,3.67557,1
50.97747,5.3159,1
52.79706,5.92493,1
51.91908,6.24926,1
51.55502,4.81526,1
51.37523,6.09593,1
52.31251,5.98705,1
51.87839,6.19474,1
51.90378,6.43962,1
52.1448,6.64766,1
51.92552,5.7143,1
51.30541,5.9088,1
50.93525,5.75397,1
51.30703,5.85349,1
51.05659,5.51722,1
51.1117,5.39005,1
51.39272,5.06583,1
50.98574,5.40153,1
50.91872,5.7506,1
51.30656,5.89406,1
52.32456,4.67677,1
52.8768,7.08261,1
51.80543,3.91292,1
51.16709,5.2054,1
51.4213,4.69247,1
52.02921,6.09071,1
51.28658,3.84617,1
52.36538,4.61859,1
52.31445,6.15023,1
52.24218,6.13931,1
52.11315,6.1254,1
51.53891,4.95831,1
53.13512,6.22224,1
52.08056,6.32604,1
51.91462,6.20775,1
51.94328,6.50382,1
51.80845,3.91493,1
53.18131,6.85022,1
52.23688,6.1352,1
51.53891,4.95831,1
52.09902,4.6534,1
50.93338,5.75753,1
51.57362,3.51936,1
51.29318,5.87497,1
51.30115,5.91835,1
51.91351,4.06215,1
51.31018,5.86126,1
51.46501,6.17992,1
52.1573,4.36992,1
52.25521,6.12234,1
51.10129,3.19112,1
51.25717,5.17839,1
51.08001,4.56164,1
51.70109,3.73205,1
51.31117,5.86253,1
51.90197,5.11217,1
52.31251,5.98705,1
52.45467,6.09034,1
53.03352,6.43013,1
51.56483,4.77425,1
51.90411,6.73209,1
52.30519,4.5736,1
51.31043,5.8904,1
51.30951,5.85791,1
49.90734,8.48125,1
49.79898,8.40718,1
53.26512,6.10883,1
51.37552,6.09573,1
52.08639,6.33901,1
51.30362,5.91217,1
51.12877,5.49043,1
51.37604,4.79269,1
52.36538,4.61859,1
53.03102,6.43756,1
51.69374,3.69109,1
52.44451,6.81477,1
51.90249,6.24415,1
51.69374,3.69109,1
51.30541,5.9088,1
53.08739,7.09166,1
50.93338,5.75753,1
52.33671,5.98773,1
51.80462,3.91167,1
51.87839,6.19474,1
52.45467,6.09034,1
51.8885,6.25187,1
51.25854,4.07439,1
52.0864,6.32205,1
52.05496,5.30235,1
51.55917,4.80966,1
52.87227,6.06908,1
52.46319,6.08614,1
51.17255,6.02023,1
51.83286,3.97539,1
52.28127,5.93478,1
51.30362,5.91217,1
53.07097,6.57254,1
50.836,3.77985,1
51.1161,4.29045,1
51.18546,5.14852,1
50.93429,5.75385,1
52.18499,4.64713,1
53.13512,6.22224,1
51.9495,6.53917,1
52.3353,4.58155,1
53.18131,6.85022,1
50.90186,5.74,1
51.63098,5.21352,1
52.31572,6.14814,1
53.08739,7.09166,1
51.31043,5.8904,1
52.46319,6.08614,1
51.88101,6.19348,1
51.81239,4.80301,1
51.93477,6.34011,1
48.73364,10.01475,1
50.88503,5.83659,1
51.98035,6.81054,1
52.05002,4.21879,1
52.43709,7.00647,1
51.93177,4.73892,1
51.73785,5.93216,1
52.45731,6.08803,1
52.1379,4.81323,1
52.82699,4.6994,1
52.81988,6.76757,1
50.90859,5.74438,1
52.68785,4.6847,1
52.88804,6.70138,1
51.96236,6.80587,1
52.23719,6.22394,1
52.86751,6.04119,1
51.52525,6.10771,1
53.21631,6.11252,1
52.10553,4.82633,1
53.07662,7.06376,1
51.12917,5.44758,1
51.3311,4.79228,1
51.0574,5.43165,1
50.75565,5.89253,1
52.38307,6.04535,1
54.3806,-5.669,1
52.19801,6.82472,1
52.19801,6.82472,1
51.69343,5.61034,1
52.09636,6.67996,1
52.03641,6.36425,1
52.07904,5.27772,1
51.54393,4.07662,1
52.16217,4.36075,1
51.60176,5.99057,1
52.51156,6.51485,1
52.28117,6.01311,1
51.93443,6.61448,1
53.04369,6.00689,1
53.07613,7.07452,1
52.10966,6.49616,1
51.03876,5.50252,1
51.26828,4.76304,1
63.45368,10.43948,1
52.10553,4.82633,1
52.05275,5.56666,1
51.32759,3.73389,1
52.61713,4.63685,1
51.9015,4.07368,1
51.61398,5.98075,1
51.23339,3.83546,1
50.90859,5.74438,1
52.04942,4.21356,1
53.03427,5.99164,1
52.27718,6.50276,1
51.04788,5.48848,1
51.03889,5.48826,1
51.03889,5.48826,1
51.1583,5.17665,1
50.73858,4.3619,1
50.97773,3.45056,1
51.58323,5.99103,1
51.46073,5.20525,1
52.05605,6.44429,1
52.22618,5.10949,1
51.45353,3.64119,1
51.58203,4.91163,1
52.43726,7.00698,1
51.98799,6.71695,1
52.02354,6.45256,1
52.99213,6.77823,1
52.46121,6.05366,1
52.18872,6.64758,1
51.8588,4.06736,1
52.23719,6.22394,1
51.38815,5.46614,1
52.27782,6.5518,1
52.03641,6.36425,1
52.444,6.83307,1
51.04761,5.517,1
51.42172,4.4337,1
51.16553,3.33247,1
51.93443,6.61448,1
52.04942,4.21356,1
52.62012,4.72031,1
52.62012,4.72031,1
52.21783,5.94069,1
52.01836,5.89338,1
52.80713,6.89747,1
51.94838,4.67944,1
52.434,6.34405,1
52.08235,4.24421,1
52.48232,6.28591,1
51.78416,5.2133,1
52.06191,6.41505,1
53.40006,6.45088,1
50.93611,4.60372,1
51.23021,5.17791,1
51.11182,5.37577,1
51.03942,5.43124,1
51.04761,5.517,1
51.06572,5.50318,1
51.04774,5.50274,1
51.73785,5.93216,1
52.08272,4.24522,1
52.31177,6.11873,1
52.61065,4.70825,1
51.65472,5.55808,1
51.99426,6.78959,1
52.06191,6.41505,1
52.49484,6.50541,1
51.47343,6.16934,1
51.85944,4.06882,1
52.23928,5.93621,1
52.33244,7.02472,1
51.98997,4.77164,1
52.28522,5.64367,1
52.95396,6.54041,1
51.77934,4.76665,1
51.03955,5.41698,1
51.03862,5.51677,1
51.05727,5.44591,1
52.71828,4.66673,1
53.07662,7.06376,1
58.16975,7.99452,1
52.54882,6.45996,1
52.02337,6.45365,1
52.13918,6.08471,1
52.05073,5.56926,1
51.58646,6.00541,1
51.32759,3.73389,1
52.07138,6.37305,1
51.23339,3.83546,1
52.05112,6.44033,1
53.02921,6.59754,1
53.07613,7.07452,1
52.3761,6.53576,1
52.07763,6.44835,1
52.03729,6.36621,1
52.18333,4.3829,1
51.15642,3.31838,1
50.97083,3.77816,1
51.03889,5.48826,1
52.05085,5.56904,1
52.85995,6.90917,1
52.79051,5.95254,1
52.32641,6.12867,1
50.90224,5.73878,1
52.54882,6.45996,1
50.84668,5.77765,1
51.94408,6.75087,1
52.3845,6.92374,1
52.07763,6.44835,1
52.61439,4.72668,1
52.80659,6.23087,1
51.90755,4.08423,1
52.50311,4.62686,1
51.18687,13.67892,1
51.22004,5.33519,1
51.05659,5.51722,1
50.80117,4.64559,1
51.58164,4.91141,1
52.28196,5.14403,1
51.60116,5.99,1
52.27833,5.94836,1
52.03964,6.43663,1
52.46121,6.05366,1
51.57563,5.99546,1
53.03427,5.99164,1
51.46682,6.13381,1
50.84611,5.91963,1
51.68898,5.89431,1
52.4337,5.86047,1
50.84611,5.91963,1
52.2974,4.83086,1
52.2974,4.83086,1
52.5027,4.62731,1
52.42978,6.34569,1
52.80711,6.89501,1
52.15415,5.3201,1
51.04774,5.50274,1
50.90852,4.81685,1
50.71965,3.89459,1
50.887,5.38513,1
52.02316,6.45411,1
52.27833,5.94836,1
51.90755,4.08423,1
52.61065,4.70825,1
50.91565,5.89689,1
51.57632,5.99182,1
52.48997,4.69971,1
51.85998,4.06701,1
51.23339,3.83546,1
51.96154,6.18715,1
50.84642,5.84864,1
52.25123,4.52699,1
52.81988,6.76757,1
52.13483,4.81211,1
51.18268,13.70184,1
50.71157,4.27695,1
51.12018,5.44737,1
50.73822,4.07857,1
51.77328,5.70649,1
51.32213,5.22657,1
52.05271,5.56679,1
52.09959,6.59128,1
52.37596,5.98872,1
51.59717,5.99525,1
52.45696,6.08482,1
52.3927,6.05481,1
51.9666,6.78766,1
52.18339,4.38288,1
51.5754,5.99314,1
52.5027,4.62731,1
51.28089,3.17221,1
51.1583,5.17665,1
51.0574,5.43165,1
52.26484,6.34846,1
51.52163,5.67544,1
52.1007,5.87023,1
52.51156,6.51485,1
52.13517,6.53507,1
51.93177,4.73892,1
52.13891,4.81176,1
52.19817,6.82501,1
52.19817,6.82501,1
50.77351,4.85809,1
51.13973,3.47594,1
50.97676,5.40133,1
51.0574,5.43165,1
51.04854,5.41718,1
52.76914,6.98011,1
52.29656,5.92087,1
52.31247,5.10709,1
52.05073,5.56926,1
52.43741,7.00684,1
53.12955,6.46091,1
52.80721,6.89716,1
52.79065,6.91729,1
51.96574,6.79125,1
52.13371,6.09736,1
52.28734,6.97681,1
52.40207,6.75527,1
51.1559,3.26121,1
51.04788,5.48848,1
52.27741,6.55281,1
52.13972,6.08197,1
52.49278,4.98272,1
52.31177,6.11873,1
52.43768,7.00712,1
51.258,6.05346,1
52.4046,6.42182,1
51.54393,4.07662,1
52.25123,4.52699,1
51.99309,6.82203,1
52.09696,4.85797,1
52.43446,6.34462,1
50.83176,5.77847,1
52.03846,5.92887,1
52.44403,5.87716,1
52.02329,6.45356,1
52.45335,6.51591,1
52.09707,6.68195,1
52.08235,4.24421,1
53.03303,6.83555,1
52.21712,5.93836,1
51.06625,5.44612,1
51.0574,5.43165,1
51.04854,5.41718,1
51.04761,5.517,1
51.08679,3.61969,1
51.1583,5.17665,1
50.97663,5.41556,1
51.90246,6.24407,1
52.37491,5.71762,1
52.61323,4.65605,1
52.2193,5.94012,1
52.11533,5.82989,1
51.77035,4.37412,1
51.81871,5.01197,1
51.5324,5.32026,1
52.85995,6.90917,1
48.84676,9.41231,1
52.42705,6.8605,1
51.03942,5.43124,1
51.42171,4.44807,1
50.76271,5.18399,1
50.92295,5.38591,1
53.12955,6.46091,1
52.18478,6.9452,1
52.05278,5.56664,1
51.58904,6.00892,1
52.23946,5.74998,1
52.06851,4.46372,1
51.5324,5.32026,1
52.10269,6.60022,1
51.58768,6.00616,1
51.98255,5.7752,1
53.03427,5.99164,1
51.0574,5.43165,1
51.03862,5.51677,1
51.00088,5.68682,1
52.44823,6.85106,1
51.94358,4.67937,1
52.09671,6.67904,1
52.05027,4.21718,1
51.68898,5.89431,1
52.25123,4.52699,1
52.06775,5.69274,1
50.83176,5.77847,1
51.29169,4.12923,1
52.49278,4.98272,1
51.98035,6.81054,1
52.51162,6.49391,1
52.03728,6.45691,1
52.48787,6.37765,1
52.82831,6.87492,1
52.78208,6.28435,1
51.25938,4.73431,1
51.03889,5.48826,1
52.049,4.21605,1
52.52353,4.74979,1
52.04842,4.21432,1
51.52163,5.67544,1
52.80496,6.91718,1
52.91857,5.87185,1
51.90428,4.07855,1
51.76804,4.37647,1
52.24298,7.00914,1
51.96625,5.20379,1
52.4022,5.98825,1
52.09696,4.85797,1
51.14079,2.7328,1
50.76208,5.26902,1
51.09596,3.64809,1
50.9589,5.3867,1
51.03889,5.48826,1
51.04761,5.517,1
51.04788,5.48848,1
52.49484,6.50541,1
52.15661,6.64603,1
52.4337,5.86047,1
52.43452,5.87901,1
52.41866,6.01194,1
52.3845,6.92374,1
51.90755,4.08423,1
52.18872,6.64758,1
52.03846,5.92887,1
50.91386,5.89574,1
52.95396,6.54041,1
52.45308,6.51622,1
50.94339,5.89945,1
51.98997,4.77164,1
52.13431,4.8121,1
51.96704,4.93575,1
50.80672,6.21783,1
51.03916,5.45975,1
51.04788,5.48848,1
51.12151,5.29028,1
50.90857,4.80264,1
51.00347,5.43042,1
52.35875,5.8772,1
52.49278,4.98272,1
51.96951,6.24371,1
54.49261,-7.71526,1
50.91503,3.48024,1
51.41183,4.83615,1
51.05673,5.50296,1
51.03903,5.47401,1
51.9367,6.65635,1
51.58891,6.00768,1
52.38307,6.04535,1
52.08156,4.24598,1
52.76914,6.98011,1
52.1618,4.3607,1
52.82834,6.87502,1
51.90153,4.07323,1
51.78416,5.2133,1
51.90152,4.07429,1
52.49857,4.63282,1
52.18872,6.64758,1
51.58646,6.00541,1
52.49876,6.53627,1
52.05668,6.3714,1
52.11783,5.82979,1
51.9596,5.55866,1
51.90342,4.07604,1
52.05079,5.56911,1
51.57639,5.99381,1
52.22694,5.10607,1
51.90272,4.07806,1
52.71828,4.66673,1
52.37491,5.71762,1
52.35302,6.95468,1
52.14974,5.31282,1
50.89508,5.48481,1
52.11783,5.82979,1
51.16416,5.54849,1
51.26498,5.33614,1
50.93206,5.37188,1
51.03876,5.50252,1
51.03876,5.50252,1
51.04774,5.50274,1
51.04774,5.50274,1
52.0235,6.4537,1
52.91857,5.87185,1
51.57659,5.9946,1
52.01605,6.67774,1
52.43676,7.00625,1
52.02363,6.45226,1
52.36787,7.04882,1
50.91565,5.89689,1
52.03104,5.92929,1
52.44711,5.87657,1
52.79469,7.06157,1
52.07824,5.88033,1
52.07824,5.88033,1
51.07872,5.87037,1
51.90147,4.07314,1
52.03729,6.36621,1
51.58768,6.00616,1
51.90165,4.07359,1
48.29389,10.09306,1
51.96677,6.78617,1
51.45353,3.64119,1
51.94838,4.67944,1
52.44832,6.86005,1
51.85684,4.07045,1
52.82803,6.87494,1
52.27798,6.55295,1
52.02343,6.45396,1
52.08796,5.87862,1
52.01103,6.72159,1
51.57759,5.9947,1
52.19344,6.6525,1
52.2666,6.70542,1
51.98314,6.81054,1
52.19817,6.82501,1
52.1382,6.10792,1
51.47374,9.82242,1
51.33133,4.72054,1
50.93194,5.38611,1
50.98992,4.07701,1
51.06562,3.22056,1
51.04774,5.50274,1
54.25994,-5.95208,1
52.13972,6.08197,1
52.49857,4.63282,1
52.49857,4.63282,1
52.37596,5.98872,1
51.96535,6.78681,1
52.45696,6.08482,1
51.65472,5.55808,1
51.62404,4.98451,1
52.45706,6.08334,1
51.76598,5.72514,1
52.50311,4.62686,1
50.83176,5.77847,1
51.23339,3.83546,1
52.67655,4.63994,1
51.1583,5.17665,1
51.29302,5.19335,1
51.17677,3.63254,1
51.17544,5.29135,1
50.94316,3.65045,1
51.14633,5.53374,1
51.03889,5.48826,1
51.25933,4.74863,1
51.05659,5.51722,1
52.94416,7.13479,1
52.43453,6.35002,1
51.58068,4.91139,1
52.3229,6.39028,1
52.44219,6.11933,1
53.22699,6.09846,1
51.22002,5.61041,1
52.09773,5.20077,1
52.33308,5.76987,1
52.30813,5.90591,1
52.94331,7.12031,1
53.00451,7.1147,1
52.22248,6.12553,1
52.0759,6.12127,1
52.27909,6.55275,1
51.58102,4.90918,1
53.05689,6.11241,1
51.05193,3.81992,1
52.37409,5.93788,1
51.28061,5.8233,1
51.91014,4.0755,1
52.13737,4.34155,1
51.7121,5.32876,1
52.13934,5.8629,1
51.23243,5.85168,1
52.26597,6.50293,1
51.58362,4.89308,1
52.13732,4.34173,1
51.31511,5.6965,1
52.0967,5.35285,1
52.24331,5.20664,1
52.52486,4.61085,1
51.58739,5.9875,1
51.15967,6.10717,1
51.03396,3.82013,1
51.58099,4.90929,1
51.39645,6.1408,1
52.25181,6.82919,1
51.05224,3.89122,1
51.01621,4.86065,1
51.0574,5.43165,1
51.85677,-8.90785,1
51.69057,5.61403,1
51.58376,3.65126,1
52.20767,5.80367,1
51.97503,4.17301,1
52.18919,6.26062,1
52.35674,5.86625,1
51.56606,4.22954,1
53.22699,6.09846,1
52.58862,4.69092,1
51.96291,4.97857,1
52.36249,5.70703,1
52.51431,6.41032,1
52.87329,7.08277,1
51.55347,5.88619,1
53.14955,5.95447,1
51.90962,4.07521,1
52.51125,4.61869,1
52.94928,4.73135,1
52.06282,4.65093,1
51.23045,6.0737,1
51.41708,5.25815,1
51.97064,5.64187,1
52.47965,6.4118,1
52.21955,5.77895,1
52.06138,4.64964,1
51.04854,5.41718,1
51.05193,3.81992,1
51.43891,4.80766,1
52.44381,4.59706,1
51.58201,4.91351,1
52.3346,6.17398,1
51.18452,5.78338,1
52.44258,6.66083,1
52.9481,7.13731,1
52.59455,6.53099,1
53.25879,6.02216,1
51.13677,6.04774,1
52.36249,5.70703,1
52.60206,4.6532,1
51.87972,5.2006,1
51.71152,5.32756,1
52.52012,6.32109,1
52.26122,6.3716,1
52.29213,6.01187,1
52.962,7.10182,1
52.962,7.10182,1
51.20764,5.79659,1
49.83452,8.42548,1
52.82517,4.70705,1
51.58298,4.89288,1
51.57061,4.22639,1
52.29731,6.37651,1
51.0574,5.43165,1
51.05752,5.41739,1
51.4217,4.46245,1
51.1583,5.17665,1
52.36613,6.31329,1
52.46874,6.07675,1
52.43477,6.35024,1
52.36142,6.40495,1
51.29913,5.675,1
53.05054,7.05232,1
52.29737,4.52273,1
52.22216,6.13617,1
52.24331,5.20664,1
52.44381,4.59706,1
51.584,4.89414,1
52.13576,5.87951,1
51.97612,4.16723,1
51.96962,5.69785,1
52.04409,6.38981,1
53.04771,4.75345,1
52.44083,6.11627,1
51.71236,5.31632,1
51.97736,4.16377,1
51.22521,5.90606,1
51.71216,5.32943,1
52.19082,5.69273,1
52.33308,5.76987,1
52.10208,5.34923,1
52.71064,4.65856,1
52.13107,5.88311,1
53.00451,7.1147,1
51.0252,4.86074,1
51.12326,3.7048,1
51.0574,5.43165,1
51.05752,5.41739,1
52.247,6.83743,1
52.27868,6.55202,1
52.21597,6.028,1
51.55347,5.88619,1
52.51125,4.61869,1
51.12942,5.97316,1
51.8823,4.04775,1
52.1892,5.00413,1
52.68785,4.6847,1
52.71488,4.64733,1
51.58591,5.99136,1
52.82425,4.69328,1
53.00451,7.1147,1
52.33052,5.82894,1
53.04666,4.72585,1
51.1763,3.56104,1
50.85239,5.21395,1
51.05752,5.41739,1
52.77254,6.34517,1
51.92567,6.27002,1
52.95438,7.13146,1
53.04436,7.03742,1
53.02393,6.48928,1
53.02393,6.48928,1
52.3454,5.87367,1
51.28132,5.99847,1
52.13246,4.34561,1
52.14436,5.8872,1
52.29775,4.5228,1
51.25931,5.86109,1
53.03636,4.82548,1
52.93988,4.72461,1
53.04348,7.06398,1
51.95849,5.88884,1
54.67212,8.32465,1
48.6,9.85302,1
51.1583,5.17665,1
51.22303,3.88946,1
51.08006,4.20488,1
53.0152,7.10871,1
52.14436,5.8872,1
52.27648,6.50826,1
52.82517,4.70705,1
52.82517,4.70705,1
53.04515,6.39371,1
51.25945,6.02694,1
51.83871,5.93764,1
52.43368,6.34935,1
52.44249,4.59861,1
51.26276,5.87108,1
51.29926,6.07314,1
52.63944,6.26748,1
51.85054,4.08115,1
52.31729,5.90763,1
51.12576,2.96192,1
51.18144,3.11757,1
50.77418,4.07835,1
51.27663,4.92076,1
51.0574,5.43165,1
51.05752,5.41739,1
51.69057,5.61403,1
52.95438,7.13146,1
51.27378,5.82149,1
52.44228,6.12302,1
52.50508,4.61488,1
51.27727,5.8281,1
52.26607,6.5016,1
52.08733,6.40952,1
52.42765,6.34256,1
52.32423,5.83494,1
51.89196,6.57052,1
51.13138,5.96372,1
51.9737,4.17163,1
51.29926,6.07314,1
52.99304,7.14329,1
52.33308,5.76987,1
51.58077,3.64996,1
52.60801,6.37758,1
51.97736,4.16377,1
51.55283,5.88555,1
51.41671,5.25835,1
52.4407,6.11807,1
52.28856,6.13579,1
51.28132,5.99847,1
52.19477,6.28457,1
52.26412,6.84148,1
51.05752,5.41739,1
51.05752,5.41739,1
50.9589,5.3867,1
51.25945,6.02694,1
51.25368,6.08074,1
52.35565,5.86599,1
52.1165,5.34631,1
51.69373,6.02048,1
51.09539,5.91344,1
51.96962,5.69785,1
51.13677,6.04774,1
52.94198,7.1378,1
51.18452,5.78338,1
52.14135,6.32786,1
51.54457,4.32394,1
52.97669,7.14248,1
52.97669,7.14248,1
52.90903,6.53923,1
52.09284,6.29948,1
52.20113,6.28675,1
52.30813,5.90591,1
53.37044,6.46194,1
52.01964,6.12842,1
52.96116,7.14141,1
52.6745,4.68583,1
51.59063,4.87583,1
54.63628,8.34073,1
54.62746,8.37184,1
51.1581,5.20524,1
51.05193,3.81992,1
51.25831,3.74585,1
51.00334,5.44466,1
52.87624,7.10046,1
52.28931,5.94884,1
52.41866,6.01194,1
51.2584,5.85766,1
51.96962,5.69785,1
52.12766,4.3281,1
52.63322,6.20723,1
52.07123,6.08927,1
51.25994,5.8664,1
51.39645,6.1408,1
51.25872,4.90622,1
51.11194,5.36149,1
53.0152,7.10871,1
52.34438,5.8149,1
52.29731,6.37651,1
52.78805,4.6718,1
51.5819,4.91582,1
51.9753,4.17271,1
51.96021,6.51419,1
53.09264,4.7528,1
51.22521,5.90606,1
51.20764,5.79659,1
52.05984,5.8611,1
53.04796,4.73748,1
52.55168,6.54485,1
51.28391,5.82945,1
51.76479,5.93869,1
52.11554,5.34999,1
51.89196,6.57052,1
52.60206,4.6532,1
52.61255,6.6315,1
51.62302,4.20859,1
51.9742,4.1707,1
52.94331,7.12031,1
52.71462,4.64761,1
53.85374,8.62392,1
50.76548,4.48946,1
50.97724,5.34438,1
50.85917,3.25403,1
51.0574,5.43165,1
51.05752,5.41739,1
52.36944,6.67702,1
51.25994,5.8664,1
52.16652,6.31148,1
52.3229,6.39028,1
51.94209,6.04641,1
52.42825,6.34215,1
52.20113,6.28675,1
52.09291,6.30033,1
52.71462,4.64761,1
52.95498,7.14275,1
52.68855,6.77676,1
52.82612,4.70735,1
51.36872,5.39655,1
52.37441,5.86446,1
52.22251,5.81959,1
52.22251,5.81959,1
52.66185,4.6553,1
52.66185,4.6553,1
52.36142,6.40495,1
52.82869,4.79166,1
54.63644,8.3717,1
50.83354,5.32718,1
52.43754,6.56738,1
50.73857,4.33356,1
52.92666,-8.42079,1
52.29748,4.52285,1
51.18332,6.03029,1
52.97669,7.14248,1
51.97393,4.17032,1
51.90965,4.07652,1
52.82612,4.70735,1
52.84844,6.13574,1
53.02778,7.09654,1
51.58376,3.65126,1
51.23165,6.03101,1
52.33785,5.79987,1
52.22251,5.81959,1
51.46666,4.69923,1
52.08797,6.40714,1
51.75969,5.96674,1
52.43477,6.35024,1
51.97069,5.69864,1
52.31182,6.13867,1
52.43357,6.34976,1
52.39776,6.61046,1
50.78339,6.02028,1
51.05752,5.41739,1
51.17587,5.23416,1
50.70178,3.92308,1
51.10259,5.40413,1
50.87907,3.48092,1
51.28061,5.8233,1
51.21617,5.89887,1
52.86444,7.09222,1
52.16652,6.31148,1
51.97125,5.69927,1
51.97069,5.69864,1
52.58561,4.62371,1
51.71055,5.32846,1
52.93988,4.72461,1
52.2028,6.23507,1
51.07919,5.80593,1
52.95785,4.75476,1
53.01159,7.12395,1
51.98367,5.27097,1
52.14578,5.88675,1
52.52486,4.61085,1
52.3346,6.17398,1
51.71142,5.32648,1
50.95225,5.98802,1
52.68152,6.60405,1
51.20764,5.79659,1
51.31511,5.6965,1
52.94594,7.08683,1
52.43588,6.70937,1
52.43932,6.70658,1
51.42166,4.50558,1
51.311,5.19367,1
50.94497,4.66068,1
51.077,5.23231,1
51.7972,5.84877,1
51.23045,6.0737,1
52.2959,5.93024,1
52.58561,4.62371,1
52.47965,6.4118,1
51.97791,4.16526,1
52.29981,4.49783,1
51.98367,5.27097,1
52.68785,4.6847,1
51.85054,4.08115,1
52.46785,6.07769,1
51.58201,4.91351,1
51.54457,4.32394,1
51.29913,5.675,1
51.29913,5.675,1
52.14786,4.33754,1
52.93387,7.10818,1
52.93387,7.10818,1
52.6766,4.67113,1
51.0574,5.43165,1
50.74698,3.9935,1
50.83151,3.18371,1
50.78844,6.04039,1
52.41694,6.80523,1
63.45553,10.44258,1
52.27904,6.55201,1
52.95204,7.13978,1
51.58376,3.65126,1
52.94945,7.13744,1
52.33061,5.77755,1
52.52135,4.61262,1
52.13978,4.36678,1
51.97767,4.16331,1
52.03446,5.83078,1
52.13107,5.88311,1
51.26203,5.87328,1
52.82425,4.69328,1
52.52393,4.62576,1
51.58261,4.90873,1
53.02392,6.48904,1
52.88562,7.07785,1
52.30185,6.48232,1
51.19946,5.91821,1
53.04666,4.72585,1
52.92829,7.12387,1
52.13576,5.87951,1
51.30558,5.8658,1
